Date,Timestamp,Open,High,Low,Close,Volume
2024-09-17,00:00:00,830.0,848.0,781.5,793.3,24628312
2024-09-18,00:00:00,788.9,804.0,764.55,771.3,2790237
2024-09-19,00:00:00,771.0,771.9,694.2,699.05,3168112
2024-09-20,00:00:00,710.0,752.0,681.1,731.4,3172480
2024-09-23,00:00:00,745.0,804.5,727.05,804.5,3414240
2024-09-24,00:00:00,808.95,835.0,778.95,808.35,5776033
2024-09-25,00:00:00,814.75,820.0,781.3,788.65,1627625
2024-09-26,00:00:00,790.0,802.95,757.05,771.65,1120067
2024-09-27,00:00:00,781.0,781.0,761.05,766.75,446129
2024-09-30,00:00:00,767.8,772.0,742.0,749.15,606278
2024-10-01,00:00:00,756.9,785.0,750.0,766.85,1173640
2024-10-03,00:00:00,761.0,794.6,755.0,769.55,1467249
2024-10-04,00:00:00,778.5,782.4,745.5,756.8,934389
2024-10-07,00:00:00,756.8,769.0,695.0,709.45,1455824
2024-10-08,00:00:00,722.0,746.0,702.3,739.7,825963
2024-10-09,00:00:00,750.05,756.95,736.05,750.0,684085
2024-10-10,00:00:00,751.1,764.8,748.0,750.85,514506
2024-10-11,00:00:00,754.05,757.45,734.6,744.2,293037
2024-10-14,00:00:00,767.0,774.2,747.0,751.35,594889
2024-10-15,00:00:00,754.75,766.7,754.0,760.9,499304
2024-10-16,00:00:00,780.0,787.05,768.0,773.45,541117
2024-10-17,00:00:00,776.0,778.8,745.1,750.45,300197
2024-10-18,00:00:00,748.0,754.4,729.25,748.8,232309
2024-10-21,00:00:00,752.7,759.65,734.05,741.2,286687
2024-10-22,00:00:00,742.8,744.85,703.1,707.15,463253
2024-10-23,00:00:00,707.95,720.7,688.85,694.5,564535
2024-10-24,00:00:00,697.0,715.0,695.0,707.95,328506
2024-10-25,00:00:00,700.25,707.0,685.0,699.35,320208
2024-10-28,00:00:00,701.95,729.8,690.55,724.15,374480
2024-10-29,00:00:00,728.85,729.0,695.8,700.6,431975
2024-10-30,00:00:00,700.6,720.0,698.7,716.15,310580
2024-10-31,00:00:00,713.05,725.95,705.0,715.6,358558
2024-11-01,00:00:00,718.25,725.0,717.65,722.45,105548
2024-11-04,00:00:00,722.95,723.0,708.0,712.55,208864
2024-11-05,00:00:00,711.95,717.85,700.4,707.3,254278
2024-11-06,00:00:00,710.05,750.0,706.6,743.65,557116
2024-11-07,00:00:00,749.0,758.9,737.05,742.15,345278
2024-11-08,00:00:00,741.9,741.9,715.0,721.2,225739
2024-11-11,00:00:00,726.0,730.0,711.85,716.7,192145
2024-11-12,00:00:00,720.0,725.8,700.55,707.0,194413
2024-11-13,00:00:00,705.0,722.85,685.0,691.3,673806
2024-11-14,00:00:00,697.45,701.2,686.15,688.55,287794
2024-11-18,00:00:00,695.8,695.85,676.1,682.5,277371
2024-11-19,00:00:00,687.4,695.1,663.2,670.35,409321
2024-11-21,00:00:00,669.6,669.6,643.0,644.5,353810
2024-11-22,00:00:00,645.0,647.65,611.0,614.1,747715
2024-11-25,00:00:00,628.7,668.4,628.0,647.15,856560
2024-11-26,00:00:00,643.25,671.0,641.45,666.45,457505
2024-11-27,00:00:00,668.25,679.2,660.65,674.25,303133
2024-11-28,00:00:00,679.0,688.5,670.35,679.6,245585
2024-11-29,00:00:00,684.0,686.5,669.6,681.2,196899
2024-12-02,00:00:00,676.95,736.95,675.05,719.3,983665
2024-12-03,00:00:00,725.85,743.6,721.05,736.1,1146819
2024-12-04,00:00:00,748.45,774.0,746.1,752.3,1226873
2024-12-05,00:00:00,760.0,763.0,719.95,731.45,710792
2024-12-06,00:00:00,743.9,778.0,736.8,769.2,1180890
2024-12-09,00:00:00,780.0,830.0,739.5,759.85,4666837
2024-12-10,00:00:00,755.0,764.0,727.75,739.85,1647086
2024-12-11,00:00:00,744.15,758.8,738.0,750.95,861314
2024-12-12,00:00:00,750.05,750.95,733.6,744.95,641285
2024-12-13,00:00:00,735.0,739.45,719.0,734.6,595264
2024-12-16,00:00:00,739.8,741.5,704.45,709.45,932986
2024-12-17,00:00:00,713.8,723.75,710.65,720.15,410152
2024-12-18,00:00:00,722.45,729.7,708.1,726.05,510449
2024-12-19,00:00:00,709.0,726.9,709.0,719.9,390062
2024-12-20,00:00:00,719.5,732.0,700.0,706.4,392675
2024-12-23,00:00:00,713.2,715.0,688.1,702.4,348485
2024-12-24,00:00:00,705.75,705.8,690.05,695.45,180515
2024-12-26,00:00:00,699.55,707.0,681.1,684.45,271922
2024-12-27,00:00:00,686.85,705.45,680.7,696.45,430830
2024-12-30,00:00:00,702.0,703.85,666.45,670.95,564219
2024-12-31,00:00:00,671.0,672.8,661.1,665.35,316139
2025-01-01,00:00:00,671.8,676.65,660.0,664.55,398457
2025-01-02,00:00:00,671.5,693.95,666.45,690.35,880628
2025-01-03,00:00:00,700.0,701.45,686.2,690.9,428149
2025-01-06,00:00:00,699.0,699.0,658.0,668.0,521078
2025-01-07,00:00:00,675.45,695.1,667.15,690.75,370231
2025-01-08,00:00:00,689.0,690.0,665.25,673.05,324100
2025-01-09,00:00:00,689.95,692.0,651.0,661.2,872010
2025-01-10,00:00:00,666.0,670.0,630.0,636.9,502811
2025-01-13,00:00:00,620.15,630.0,591.55,607.25,719321
2025-01-14,00:00:00,615.0,625.0,592.5,604.75,752167
2025-01-15,00:00:00,609.7,613.95,594.05,600.15,365734
2025-01-16,00:00:00,605.0,636.3,603.25,631.95,517267
2025-01-17,00:00:00,632.0,643.0,625.65,636.4,402006
2025-01-20,00:00:00,639.8,639.8,609.0,611.7,362857
2025-01-21,00:00:00,611.95,618.85,596.0,600.1,347949
2025-01-22,00:00:00,601.05,603.1,581.0,589.95,239729
2025-01-23,00:00:00,592.7,601.6,585.0,586.35,186216
2025-01-24,00:00:00,586.35,592.85,565.0,566.35,512042
2025-01-27,00:00:00,565.0,565.0,535.0,543.05,335794
2025-01-28,00:00:00,546.95,551.75,496.1,527.65,850174
2025-01-29,00:00:00,532.95,546.7,526.4,533.75,286441
2025-01-30,00:00:00,538.8,553.0,532.15,538.3,187483
2025-01-31,00:00:00,539.0,570.35,535.05,564.8,456401
2025-02-01,00:00:00,567.95,621.25,548.6,586.0,753009
2025-02-03,00:00:00,576.05,598.45,571.6,581.7,413656
2025-02-04,00:00:00,585.8,594.0,561.0,578.25,364785
2025-02-05,00:00:00,578.25,582.75,559.0,563.1,341265
2025-02-06,00:00:00,568.9,569.05,560.05,563.5,179561
2025-02-07,00:00:00,567.5,567.5,556.0,559.7,141598
2025-02-10,00:00:00,561.0,561.0,537.25,542.1,183728
2025-02-11,00:00:00,541.5,541.5,522.0,529.25,187153
2025-02-12,00:00:00,525.05,570.5,505.55,564.4,415090
2025-02-13,00:00:00,575.0,620.8,565.95,620.8,892244
2025-02-14,00:00:00,619.0,639.95,565.35,611.75,2240859
2025-02-17,00:00:00,604.05,606.6,570.2,574.7,756196
2025-02-18,00:00:00,578.0,580.0,542.0,546.0,386825
2025-02-19,00:00:00,547.0,566.55,538.3,543.3,423071
2025-02-20,00:00:00,548.0,574.0,546.0,568.1,329071
2025-02-21,00:00:00,572.4,583.8,551.35,560.05,401012
2025-02-24,00:00:00,543.1,560.65,542.0,556.6,260865
2025-02-25,00:00:00,553.3,574.0,552.05,558.15,286774
2025-02-27,00:00:00,565.0,565.0,538.1,549.8,202975
2025-02-28,00:00:00,542.7,548.45,524.9,537.95,272219
2025-03-03,00:00:00,551.0,551.0,518.15,538.6,273284
2025-03-04,00:00:00,536.25,545.75,526.15,531.0,224304
2025-03-05,00:00:00,532.95,548.0,532.95,545.1,173832
2025-03-06,00:00:00,555.0,557.2,533.9,538.3,346322
2025-03-07,00:00:00,539.0,543.0,531.9,538.45,264126
2025-03-10,00:00:00,546.0,546.0,511.0,517.3,253204
2025-03-11,00:00:00,502.0,518.55,495.85,508.95,395236
2025-03-12,00:00:00,515.5,528.95,510.0,513.3,276640
2025-03-13,00:00:00,518.0,521.85,501.0,503.2,179392
2025-03-17,00:00:00,510.0,514.25,491.0,494.3,263304
2025-03-18,00:00:00,499.3,514.25,496.05,512.8,271242
2025-03-19,00:00:00,516.0,535.0,516.0,531.1,234695
2025-03-20,00:00:00,535.1,538.35,520.8,530.15,229538
2025-03-21,00:00:00,530.9,543.05,528.0,533.4,248214
2025-03-24,00:00:00,543.05,558.75,536.05,549.55,324743
2025-03-25,00:00:00,555.95,555.95,524.0,526.2,296754
2025-03-26,00:00:00,529.8,530.85,506.0,509.1,356983
2025-03-27,00:00:00,509.65,523.5,503.6,519.1,604850
2025-03-28,00:00:00,522.5,526.6,504.0,505.65,322710
